Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Curt Schilling facing 1-2-3"
t1,0-0,0,---,"2,(0-1) FX",O,SEA,Ichiro Suzuki,Curt Schilling,2%,52%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,1,---,"9,(3-2) CBBFFFBFX",O,SEA,Jose Lopez,Curt Schilling,2%,54%,Groundout: 2B-1B
t1,0-0,2,---,"5,(1-2) CFBFX",O,SEA,Raul Ibanez,Curt Schilling,1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Jamie Moyer facing 1-2-3"
b1,0-0,0,---,"5,(1-2) BCFFX",,BOS,Kevin Youkilis,Jamie Moyer,6%,61%,Double to LF (Line Drive to Deep LF Line)
b1,0-0,0,-2-,"5,(3-1) BBBCB",,BOS,Mark Loretta,Jamie Moyer,3%,64%,Walk
b1,0-0,0,12-,"5,(2-2) BFCBS",O,BOS,David Ortiz,Jamie Moyer,-5%,59%,Strikeout Swinging
b1,0-0,1,12-,"1,(0-0) X",O,BOS,Manny Ramirez,Jamie Moyer,-4%,54%,Flyball: RF
b1,0-0,2,12-,"3,(0-2) CFX",O,BOS,Jason Varitek,Jamie Moyer,-4%,50%,Flyball: RF
