0,1,2
1.0,Gerald Williams,CF
2.0,Miguel Cairo,2B
3.0,Greg Vaughn,DH
4.0,Fred McGriff,1B
5.0,Jose Guillen,RF
6.0,Steve Cox,LF
7.0,John Flaherty,C
8.0,Aubrey Huff,3B
9.0,Ozzie Guillen,SS
,Dave Eiland,P
