Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Melvin Mora SS,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.273,0.322,0.449,0.771,24.0,15.0,-0.158,1.15,0.0,-0.158,-0.16%,1.95,-1.5,1.0,2.0,
Derek Bell RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.307,0.386,0.481,0.867,16.0,11.0,-0.054,0.49,0.0,-0.054,-0.05%,0.84,-0.7,1.0,0.0,
Edgardo Alfonzo 2B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.32,0.417,0.538,0.955,18.0,9.0,-0.001,0.62,0.04,-0.041,-0.00%,1.05,0.1,2.0,0.0,"2B,SB"
Mike Piazza C,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.353,0.417,0.72,1.137,18.0,9.0,0.064,0.87,0.093,-0.029,0.06%,1.47,1.2,4.0,0.0,"HR,2B"
Todd Zeile 1B,4.0,0.0,1.0,2.0,0.0,0.0,4.0,0.303,0.376,0.529,0.905,18.0,11.0,0.113,1.24,0.19,-0.077,0.11%,2.09,1.6,8.0,1.0,2B
Matt Franco 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.222,0.315,0.247,0.562,12.0,7.0,-0.159,1.07,0.0,-0.159,-0.16%,1.81,-1.8,0.0,2.0,GDP
Jay Payton CF,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.296,0.339,0.472,0.811,10.0,8.0,0.046,0.57,0.065,-0.02,0.05%,0.96,0.5,4.0,0.0,
Mark Johnson DH,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.158,0.273,0.316,0.589,8.0,4.0,-0.037,0.64,0.0,-0.037,-0.04%,1.07,-0.5,,,
Todd Pratt PH-DH,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.253,0.343,0.484,0.826,9.0,5.0,-0.017,1.12,0.026,-0.042,-0.02%,1.9,0.5,,,
Benny Agbayani LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.304,0.383,0.494,0.877,16.0,11.0,-0.051,0.9,0.05,-0.101,-0.05%,1.52,-0.8,2.0,0.0,"CS,GDP"
,,,,,,,,,,,,,,,,,,,,,,,
Mike Hampton P,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
Rich Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,10.0,4.0,2.0,5.0,37.0,0.286,0.324,0.457,0.781,149.0,90.0,-0.254,0.86,0.464,-0.718,-0.26%,1.45,-1.5,24.0,7.0,
