Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Esteban Loaiza, L (4-5)",7,8,3,3,3,4,0,5.24,32,117,75,46,9,20,10,15,6,0,50.0,,,0.197,0.89,0.16%,1.22,1.9
Kelvim Escobar,1,1,1,1,1,1,0,2.82,5,18,9,7,0,2,1,2,1,0,,2.0,2.0,-0.072,0.99,-0.06%,1.36,-1.4
Team Totals,8,9,4,4,4,5,0,4.5,37,135,84,53,9,22,11,17,7,0,50.0,2.0,2.0,0.125,0.9,0.10%,1.23,0.4
