Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Johnny Damon CF,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.268,0.339,0.429,0.767,19.0,11.0,-0.016,0.5,0.017,-0.033,-0.02%,0.82,-0.3,2.0,0.0,
Bill Mueller 3B,5.0,2.0,3.0,1.0,0.0,1.0,5.0,0.332,0.405,0.577,0.981,20.0,13.0,0.081,0.31,0.084,-0.003,0.08%,0.51,1.1,0.0,3.0,
Nomar Garciaparra SS,4.0,1.0,3.0,2.0,1.0,0.0,5.0,0.321,0.365,0.574,0.939,17.0,12.0,0.066,0.37,0.095,-0.029,0.06%,0.6,3.0,3.0,1.0,"HR,2B"
Manny Ramirez LF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.316,0.417,0.566,0.982,19.0,15.0,-0.048,0.28,0.0,-0.048,-0.05%,0.46,-2.5,1.0,0.0,GDP
Gabe Kapler LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.326,0.362,0.688,,,,,,,,,,0.0,0.0,
David Ortiz DH,3.0,2.0,2.0,2.0,1.0,0.0,4.0,0.297,0.376,0.59,0.966,17.0,8.0,0.12,0.4,0.127,-0.007,0.12%,0.66,1.8,,,"2·HR,IW"
Kevin Millar 1B,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.287,0.354,0.503,0.856,19.0,12.0,0.036,0.36,0.047,-0.011,0.03%,0.59,0.7,9.0,0.0,
Trot Nixon RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.315,0.4,0.581,0.981,17.0,9.0,-0.028,0.42,0.0,-0.028,-0.03%,0.69,-1.2,7.0,0.0,
Todd Walker 2B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.282,0.328,0.415,0.743,19.0,11.0,0.034,0.34,0.041,-0.007,0.03%,0.55,-0.1,2.0,5.0,
Damian Jackson 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.269,0.289,0.558,,,,,,,,,,0.0,1.0,
Jason Varitek C,4.0,2.0,3.0,2.0,0.0,0.0,4.0,0.297,0.362,0.565,0.926,18.0,12.0,0.078,0.46,0.083,-0.005,0.08%,0.75,1.9,3.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
John Burkett P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Timlin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alan Embree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,9.0,14.0,9.0,3.0,4.0,40.0,0.378,0.425,0.73,1.155,165.0,103.0,0.323,0.38,0.494,-0.171,0.32%,0.62,4.4,27.0,10.0,
