Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Rangers Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BFBSS",O,TEX,Michael Young,Tim Wakefield,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"6,(2-2) BBCSFS",O,TEX,Hank Blalock,Tim Wakefield,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"7,(2-2) CCFFBBX",,TEX,Alfonso Soriano,Tim Wakefield,1%,47%,Single to CF (Line Drive)
t1,0-0,2,1--,"3,(1-1) >FB>P",,TEX,Brad Fullmer,Tim Wakefield,1%,48%,Soriano Steals 2B
t1,0-0,2,-2-,"5,(2-2) >FB>P.SS",O,TEX,Brad Fullmer,Tim Wakefield,-3%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rangers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rangers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rangers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rangers' Ryan Drese facing 1-2-3"
b1,0-0,0,---,"3,(0-2) CFX",O,BOS,Johnny Damon,Ryan Drese,2%,47%,Lineout: SS
b1,0-0,1,---,"3,(2-0) BBX",O,BOS,Mark Bellhorn,Ryan Drese,2%,49%,Groundout: 1B unassisted
