Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kent Mercker, W (1-2)",6,9,4,4,4,2,0,5.3,29,94,50,27,3,20,7,16,7,0,36.0,,,-0.122,1.06,-0.09%,1.28,-0.3
Al Levine,2,0,0,0,0,2,0,3.39,6,24,15,7,4,4,3,1,0,0,,0.0,0.0,0.016,0.1,0.01%,0.12,1.2
Lou Pote,1,0,0,0,0,1,0,4.56,3,10,7,2,2,3,2,0,0,0,,0.0,0.0,0.002,0.03,0.00%,0.03,0.6
Team Totals,9,9,4,4,4,5,0,4.0,38,128,72,36,9,27,12,17,7,0,36.0,0.0,0.0,-0.104,0.83,-0.08%,0.99,1.5
