0,1,2
1.0,Jimmy Rollins,SS
2.0,Placido Polanco,2B
3.0,Bobby Abreu,RF
4.0,Jim Thome,DH
5.0,Pat Burrell,LF
6.0,Chase Utley,1B
7.0,David Bell,3B
8.0,Jason Michaels,CF
9.0,Todd Pratt,C
,Brett Myers,P
