Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rafael Furcal SS,3.0,1.0,2.0,1.0,3.0,0.0,6.0,0.286,0.334,0.398,0.732,28.0,13.0,0.181,1.05,0.258,-0.077,0.11%,1.05,1.7,3.0,4.0,"2B,CS"
Julio Franco 1B,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.267,0.34,0.378,0.718,29.0,19.0,-0.041,1.07,0.046,-0.087,-0.03%,1.07,-0.1,8.0,0.0,SH
Gary Sheffield DH,6.0,1.0,2.0,0.0,0.0,0.0,6.0,0.268,0.361,0.46,0.821,28.0,18.0,-0.093,1.08,0.071,-0.164,-0.06%,1.09,-0.5,,,2B
Chipper Jones LF,4.0,0.0,1.0,0.0,2.0,1.0,6.0,0.319,0.4,0.471,0.871,22.0,11.0,0.042,1.28,0.075,-0.033,0.03%,1.28,1.3,4.0,0.0,IW
Andruw Jones CF,5.0,0.0,1.0,1.0,0.0,2.0,6.0,0.272,0.375,0.517,0.892,23.0,16.0,-0.139,1.52,0.044,-0.184,-0.08%,1.52,-1.6,4.0,0.0,SF
Vinny Castilla 3B,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.247,0.275,0.397,0.672,21.0,17.0,-0.035,1.19,0.083,-0.118,-0.02%,1.19,0.1,1.0,1.0,2B
Darren Bragg RF,4.0,1.0,3.0,1.0,0.0,1.0,5.0,0.301,0.385,0.458,0.843,24.0,12.0,0.217,1.36,0.248,-0.031,0.13%,1.36,1.8,3.0,0.0,"SB,HBP"
Javy Lopez C,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.239,0.286,0.368,0.655,17.0,11.0,-0.12,1.69,0.14,-0.261,-0.07%,1.69,-1.2,7.0,1.0,"HR,GDP,IW"
Jesse Garcia 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.2,0.2,0.2,0.4,14.0,8.0,-0.097,0.9,0.0,-0.097,-0.06%,0.9,-1.2,0.0,2.0,
Keith Lockhart PH-2B,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.191,0.252,0.351,0.603,8.0,6.0,0.352,3.69,0.352,0.0,0.21%,3.7,1.0,0.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Jason Marquis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Hammond P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kevin Gryboski P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Remlinger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tim Spooneybarger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,41.0,7.0,14.0,6.0,6.0,7.0,50.0,0.341,0.429,0.512,0.941,214.0,131.0,0.267,1.29,1.317,-1.052,0.16%,1.29,1.4,30.0,8.0,
