Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3","Top of the 1st, Tigers Batting, Tied 0-0, Red Sox' David Wells facing 1-2-3"
t1,0-0,0,---,"10,(3-2) FFBBFBFFFB",,DET,Ivan Rodriguez,David Wells,-3%,47%,Walk
t1,0-0,0,1--,",(0-0) 1",O,DET,Craig Monroe,David Wells,6%,52%,Rodriguez Picked off 1B (P-1B)
t1,0-0,1,---,"2,(0-1) 1.CX",,DET,Craig Monroe,David Wells,-2%,50%,Single to CF (Line Drive)
t1,0-0,1,1--,"4,(1-2) FFBX",O,DET,Marcus Thames,David Wells,3%,53%,Groundout: 3B-2B/Forceout at 2B
t1,0-0,2,1--,"4,(1-2) CBFX",O,DET,Magglio Ordonez,David Wells,2%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Tigers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Tigers' Justin Verlander facing 1-2-3"
b1,0-0,0,---,"1,(0-0) X",,BOS,Coco Crisp,Justin Verlander,3%,58%,Single to LF (Line Drive)
b1,0-0,0,1--,"2,(0-1) CX",O,BOS,Mark Loretta,Justin Verlander,-3%,55%,Flyball: RF
