Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Ervin Santana, L (8-7)",4.0,5,6,6,4,4,1,4.87,20,84,50,27,5,18,4,8,1,0,28.0,,,-0.407,1.06,-0.55%,2.38,-3.8
Kevin Gregg,3.0,1,0,0,0,0,0,5.61,9,33,25,22,0,3,5,4,1,0,,0.0,0.0,0.058,0.29,0.08%,0.64,1.6
Jason Christiansen,0.2,0,0,0,1,0,0,5.48,3,10,4,3,1,0,1,1,0,0,,0.0,0.0,0.004,0.1,0.01%,0.22,0.3
Greg Jones,0.1,0,0,0,1,0,0,6.75,2,7,3,1,2,0,0,1,0,0,,1.0,0.0,0.004,0.16,0.01%,0.36,0.2
Team Totals,8.0,6,6,6,6,4,1,6.75,34,134,82,53,8,21,10,14,2,0,28.0,1.0,0.0,-0.341,0.71,-0.46%,1.61,-1.6
