Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Julio Lugo SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.287,0.303,0.402,0.706,14.0,10.0,-0.054,0.97,0.02,-0.074,-0.02%,0.48,-0.6,5.0,2.0,
Carl Crawford LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.294,0.345,0.412,0.757,14.0,12.0,-0.134,0.98,0.0,-0.134,-0.04%,0.49,-1.2,3.0,0.0,
Toby Hall DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.273,0.304,0.46,0.764,15.0,11.0,-0.106,0.95,0.0,-0.106,-0.03%,0.47,-0.9,,,
Aubrey Huff 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.158,0.264,0.232,0.495,17.0,14.0,-0.111,1.04,0.0,-0.111,-0.03%,0.52,-1.0,1.0,1.0,
Tomas Perez 3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.212,0.263,0.474,,,,,,,,,,1.0,0.0,
Ty Wigginton 2B,4.0,1.0,1.0,0.0,0.0,3.0,4.0,0.268,0.306,0.503,0.808,16.0,13.0,-0.014,0.7,0.042,-0.056,-0.00%,0.34,-0.1,0.0,3.0,2B
Greg Norton RF,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.313,0.365,0.521,0.886,17.0,10.0,0.06,0.95,0.114,-0.054,0.02%,0.47,0.7,1.0,0.0,2B
Travis Lee 1B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.2,0.261,0.329,0.59,8.0,8.0,-0.066,1.03,0.031,-0.097,-0.02%,0.51,-0.4,10.0,2.0,
Josh Paul C,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.333,0.348,0.467,0.814,13.0,9.0,0.131,1.07,0.182,-0.051,0.04%,0.54,1.7,1.0,1.0,2B
Joey Gathright CF,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.202,0.313,0.24,0.554,14.0,7.0,0.046,1.2,0.103,-0.057,0.01%,0.6,0.6,2.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Seth McClung P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chad Harville P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ruddy Lugo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,4.0,8.0,4.0,0.0,8.0,35.0,0.229,0.229,0.343,0.571,128.0,94.0,-0.248,0.98,0.492,-0.74,-0.07%,0.49,-1.2,24.0,10.0,
