Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 1-2-3"
t1,0-0,0,---,"5,(1-2) CFBFX",,TOR,Howie Clark,Pedro Martinez,-3%,47%,Single to CF (Ground Ball thru Deep SS-2B)
t1,0-0,0,1--,"2,(0-1) FX",O,TOR,Frank Catalanotto,Pedro Martinez,3%,50%,Flyball: RF
t1,0-0,1,1--,"5,(1-2) SBF1FS",O,TOR,Vernon Wells,Pedro Martinez,3%,53%,Strikeout Swinging
t1,0-0,2,1--,"6,(3-2) BBSBF>X",O,TOR,Carlos Delgado,Pedro Martinez,2%,55%,Flyball: RF (Deep RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' John Wasdin facing 1-2-3"
b1,0-0,0,---,"4,(2-1) CBBX",,BOS,Johnny Damon,John Wasdin,6%,61%,Double to LF (Line Drive to LF Line)
b1,0-0,0,-2-,"2,(1-0) BX",O,BOS,Bill Mueller,John Wasdin,-4%,57%,Foul Popfly: 3B (3B into Foul Terr.)
b1,0-0,1,-2-,"2,(0-1) FX",O,BOS,Nomar Garciaparra,John Wasdin,-3%,53%,Flyball: CF
b1,0-0,2,-2-,"2,(0-1) CX",O,BOS,Manny Ramirez,John Wasdin,-3%,50%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Pedro Martinez facing 5-6-7"
