Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Bronson Arroyo facing 1-2-3"
t1,0-0,0,---,"8,(3-2) BCFFBBFX",O,TOR,Russ Adams,Bronson Arroyo,-2%,48%,Groundout: 2B-1B
t1,0-0,1,---,"3,(1-1) BCX",,TOR,Frank Catalanotto,Bronson Arroyo,6%,54%,Triple to CF (Fly Ball to Deep CF)
t1,0-0,1,--3,"2,(0-1) CX",RR,TOR,Vernon Wells,Bronson Arroyo,12%,66%,Home Run (Fly Ball to Deep LF); Catalanotto Scores
t1,2-0,1,---,"5,(1-2) CFBFT",O,TOR,Corey Koskie,Bronson Arroyo,-1%,65%,Strikeout Swinging
t1,2-0,2,---,"1,(0-0) X",,TOR,Eric Hinske,Bronson Arroyo,1%,66%,Single to 3B (Ground Ball)
t1,2-0,2,1--,"1,(0-0) X",O,TOR,Gregg Zaun,Bronson Arroyo,-2%,64%,Popfly: SS
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Blue Jays' Ted Lilly facing 1-2-3"
b1,0-2,0,---,"3,(1-1) CBX",O,BOS,Johnny Damon,Ted Lilly,2%,66%,Groundout: P-1B
b1,0-2,1,---,"1,(0-0) X",R,BOS,Edgar Renteria,Ted Lilly,-9%,57%,Home Run (Fly Ball to Deep CF)
b1,1-2,1,---,"6,(3-2) BBBCCS",O,BOS,David Ortiz,Ted Lilly,2%,59%,Strikeout Swinging
b1,1-2,2,---,"1,(0-0) X",O,BOS,Manny Ramirez,Ted Lilly,1%,60%,Flyball: RF
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 2, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 2, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Blue Jays 2, Red Sox 1."
"Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9","Top of the 2nd, Blue Jays Batting, Ahead 2-1, Red Sox' Bronson Arroyo facing 7-8-9"
t2,2-1,0,---,"3,(0-2) CCX",O,TOR,Reed Johnson,Bronson Arroyo,-2%,58%,Flyball: LF
