Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alex Rios RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.289,0.333,0.396,0.729,13.0,9.0,-0.115,1.06,0.0,-0.115,0%,0.0,-0.9,1.0,0.0,
Orlando Hudson 2B,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.264,0.344,0.426,0.771,9.0,8.0,0.179,1.13,0.192,-0.013,0%,0.0,1.2,3.0,4.0,"2B,SB"
Vernon Wells CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.281,0.343,0.454,0.797,11.0,8.0,-0.063,1.44,0.083,-0.145,0%,0.0,-0.4,1.0,0.0,GDP
Carlos Delgado 1B,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.235,0.343,0.474,0.817,18.0,8.0,0.049,1.52,0.09,-0.041,0%,0.0,0.5,7.0,0.0,"HBP,IW"
Frank Catalanotto DH,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.304,0.351,0.404,0.755,20.0,14.0,-0.131,2.01,0.041,-0.172,0%,0.0,-0.9,,,
Eric Hinske 3B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.251,0.313,0.372,0.685,12.0,8.0,-0.109,1.18,0.031,-0.139,0%,0.0,-1.1,1.0,1.0,GDP
Chris Woodward SS,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.23,0.269,0.352,0.62,15.0,11.0,-0.009,1.51,0.112,-0.121,0%,0.0,0.5,4.0,5.0,SB
Gabe Gross LF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.208,0.321,0.417,0.738,15.0,9.0,0.03,0.99,0.081,-0.051,0%,0.0,0.2,2.0,0.0,CS
Kevin Cash C,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.193,0.251,0.304,0.556,10.0,6.0,-0.033,0.62,0.0,-0.033,0%,0.0,-0.3,3.0,0.0,
Gregg Zaun PH-C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.377,0.399,0.776,4.0,2.0,-0.023,0.83,0.0,-0.023,0%,0.0,-0.1,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Justin Miller P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Sean Douglass P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Justin Speier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Vinnie Chulk P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kerry Ligtenberg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,4.0,6.0,2.0,2.0,9.0,35.0,0.188,0.257,0.219,0.476,127.0,83.0,-0.225,1.31,0.63,-0.853,0.00%,0.0,-1.4,24.0,10.0,
