Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3","Top of the 1st, Royals Batting, Tied 0-0, Red Sox' Frank Castillo facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BFX",O,KCR,Carlos Beltrán,Frank Castillo,2%,52%,Groundout: 2B-1B
t1,0-0,1,---,"5,(2-2) BCSBS",O,KCR,Rey Sanchez,Frank Castillo,2%,54%,Strikeout Swinging
t1,0-0,2,---,"4,(1-2) CFBX",O,KCR,Mark Quinn,Frank Castillo,1%,55%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Royals 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Royals 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Royals 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Royals' Blake Stein facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Chris Stynes,Blake Stein,-2%,53%,Groundout: 3B-1B
b1,0-0,1,---,"5,(3-1) CBBBX",,BOS,Trot Nixon,Blake Stein,2%,55%,Single to LF (Line Drive to LF Line)
b1,0-0,1,1--,"5,(2-2) BCBFC",O,BOS,Carl Everett,Blake Stein,-3%,52%,Strikeout Looking
b1,0-0,2,1--,"3,(0-2) SFS",O,BOS,Manny Ramirez,Blake Stein,-2%,50%,Strikeout Swinging
