Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chuck Knoblauch LF,3.0,1.0,2.0,0.0,0.0,0.0,5.0,0.185,0.267,0.333,0.6,20.0,12.0,0.071,0.86,0.109,-0.038,0.04%,0.74,1.2,2.0,0.0,"3·SB,HBP,SH"
Neifi Perez SS,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.233,0.233,0.4,0.633,16.0,10.0,-0.133,1.03,0.028,-0.161,-0.07%,0.89,-1.5,3.0,3.0,
Carlos Beltrán CF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.231,0.276,0.423,0.699,15.0,10.0,0.085,1.0,0.134,-0.05,0.04%,0.86,0.6,4.0,0.0,SB
Mike Sweeney 1B,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.333,0.379,0.556,0.935,20.0,13.0,0.064,1.08,0.219,-0.155,0.03%,0.93,0.2,7.0,1.0,"2·2B,GDP"
Michael Tucker RF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.188,0.35,0.188,0.538,14.0,8.0,-0.102,1.43,0.043,-0.145,-0.05%,1.23,-0.8,2.0,0.0,
Joe Randa 3B,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.348,0.385,0.565,0.95,16.0,11.0,0.047,1.05,0.116,-0.069,0.03%,0.91,1.5,0.0,2.0,2·2B
Raul Ibanez DH,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.25,0.278,0.313,0.59,13.0,6.0,-0.041,0.9,0.018,-0.059,-0.02%,0.77,-0.6,,,SF
Brent Mayne C,3.0,0.0,1.0,2.0,0.0,1.0,4.0,0.167,0.19,0.167,0.357,9.0,7.0,0.094,0.97,0.141,-0.047,0.05%,0.84,0.8,7.0,0.0,SF
Carlos Febles 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.368,0.267,0.635,16.0,11.0,-0.025,1.15,0.07,-0.095,-0.01%,0.99,-0.5,1.0,1.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Paul Byrd P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Brian Shouse P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cory Bailey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,6.0,12.0,6.0,1.0,4.0,40.0,0.343,0.359,0.457,0.816,139.0,88.0,0.06,1.03,0.878,-0.819,0.03%,0.89,1.0,27.0,7.0,
