Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rafael Furcal SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.216,0.261,0.31,0.571,19.0,13.0,-0.084,0.76,0.0,-0.084,-0.06%,0.92,-1.0,2.0,3.0,
Marcus Giles 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.272,0.331,0.397,0.728,14.0,7.0,-0.068,0.65,0.0,-0.068,-0.05%,0.78,-0.8,2.0,3.0,
Pete Orr 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.37,0.51,0.88,,,,,,,,,,1.0,0.0,
Chipper Jones 3B,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.333,0.465,0.632,1.096,19.0,10.0,0.038,0.59,0.066,-0.028,0.03%,0.71,0.6,2.0,3.0,2B
Adam LaRoche 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.27,0.336,0.513,0.849,17.0,12.0,-0.097,0.94,0.0,-0.097,-0.07%,1.14,-1.2,9.0,1.0,
Andruw Jones CF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.293,0.359,0.605,0.965,16.0,14.0,-0.001,0.81,0.059,-0.06,-0.00%,0.98,0.6,2.0,0.0,3B
Johnny Estrada C,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.262,0.313,0.393,0.707,24.0,18.0,0.136,1.01,0.147,-0.012,0.10%,1.23,1.3,5.0,0.0,2B
Julio Franco DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.234,0.279,0.313,0.592,9.0,7.0,-0.264,1.79,0.0,-0.264,-0.19%,2.16,-1.6,,,GDP
Brian Jordan LF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.233,0.286,0.31,0.596,9.0,5.0,0.024,0.78,0.065,-0.04,0.02%,0.94,0.4,0.0,0.0,2B
Raul Mondesí RF,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.197,0.259,0.354,0.613,10.0,5.0,-0.041,0.88,0.009,-0.051,-0.03%,1.07,-0.2,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tim Hudson P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
John Foster P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Bernero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,3.0,6.0,3.0,2.0,8.0,34.0,0.188,0.235,0.344,0.579,137.0,91.0,-0.357,0.92,0.346,-0.704,-0.26%,1.11,-1.9,24.0,10.0,
