Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Marlins Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,FLA,Luis Castillo,David Cone,2%,52%,Bunt Groundout: 3B-1B
t1,0-0,1,---,"2,(1-0) BX",O,FLA,Eric Owens,David Cone,2%,54%,Popfly: 2B
t1,0-0,2,---,"4,(1-2) FCBX",O,FLA,Cliff Floyd,David Cone,1%,55%,Popfly: SS
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Marlins' Chuck Smith facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",O,BOS,Jose Offerman,Chuck Smith,-2%,53%,Groundout: 2B-P
b1,0-0,1,---,"5,(3-1) BCBBX",O,BOS,Trot Nixon,Chuck Smith,-2%,51%,Groundout: 2B-1B
b1,0-0,2,---,"7,(3-2) BBFBFFS",O,BOS,Carl Everett,Chuck Smith,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Marlins 0, Red Sox 0."
