0,1,2
1.0,Matt Lawton,LF
2.0,Omar Vizquel,SS
3.0,Ellis Burks,DH
4.0,Milton Bradley,CF
5.0,Shane Spencer,RF
6.0,Ben Broussard,1B
7.0,Josh Bard,C
8.0,John McDonald,3B
9.0,Brandon Phillips,2B
,Brian Anderson,P
