Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",O,TOR,Shannon Stewart,John Burkett,-2%,48%,Flyball: CF
t1,0-0,1,---,"6,(3-2) BFFBBB",,TOR,Eric Hinske,John Burkett,2%,50%,Walk
t1,0-0,1,1--,"4,(1-2) CBCX",,TOR,Vernon Wells,John Burkett,6%,56%,Single to RF (Line Drive to CF-RF); Hinske to 3B
t1,0-0,1,1-3,"5,(3-1) BBBCB",,TOR,Carlos Delgado,John Burkett,3%,59%,Walk; Wells to 2B
t1,0-0,1,123,"5,(2-2) BCBSC",O,TOR,Josh Phelps,John Burkett,-7%,52%,Strikeout Looking
t1,0-0,2,123,"3,(1-1) CBX",O,TOR,Chris Woodward,John Burkett,-7%,45%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 3 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Justin Miller facing 1-2-3"
b1,0-0,0,---,"4,(3-0) BBBB",,BOS,Johnny Damon,Justin Miller,-3%,42%,Walk
b1,0-0,0,1--,"4,(2-1) BCBX",,BOS,Shea Hillenbrand,Justin Miller,-9%,32%,Double to CF (Line Drive to LF-CF); Damon to 3B
b1,0-0,0,-23,"4,(1-2) BSSX",O,BOS,Nomar Garciaparra,Justin Miller,5%,37%,Popfly: 2B
b1,0-0,1,-23,"1,(0-0) X",RR,BOS,Manny Ramirez,Justin Miller,-11%,26%,Double to LF (Line Drive); Damon Scores; Hillenbrand Scores
b1,2-0,1,-2-,"4,(1-2) FBSS",O,BOS,Cliff Floyd,Justin Miller,3%,29%,Strikeout Swinging
b1,2-0,2,-2-,"1,(0-0) X",O,BOS,Brian Daubach,Justin Miller,2%,31%,Groundout: 2B-1B
,,,,,,,,,"2 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2."
"Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9","Top of the 2nd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 7-8-9"
t2,0-2,0,---,"3,(1-1) CBX",O,TOR,Dave Berg,John Burkett,-2%,29%,Groundout: SS-1B
t2,0-2,1,---,"4,(1-2) CCBX",O,TOR,Ken Huckaby,John Burkett,-2%,27%,Groundout: 2B-1B
t2,0-2,2,---,"5,(2-2) CCBBS",O,TOR,Jayson Werth,John Burkett,-1%,26%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2."
"Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 7-8-9"
b2,2-0,0,---,"2,(1-0) BX",O,BOS,Jason Varitek,Justin Miller,2%,28%,Flyball: LF
b2,2-0,1,---,"5,(1-2) CFBFX",O,BOS,Trot Nixon,Justin Miller,1%,29%,Flyball: CF
b2,2-0,2,---,"2,(0-1) CX",O,BOS,Rey Sanchez,Justin Miller,1%,30%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2."
"Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3","Top of the 3rd, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 1-2-3"
t3,0-2,0,---,"3,(1-1) CBX",O,TOR,Shannon Stewart,John Burkett,-3%,27%,Groundout: SS-1B
t3,0-2,1,---,"4,(1-2) CBSC",O,TOR,Eric Hinske,John Burkett,-2%,25%,Strikeout Looking
t3,0-2,2,---,"5,(2-2) CBBFX",O,TOR,Vernon Wells,John Burkett,-1%,24%,Groundout: 1B-P
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2."
"Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3","Bottom of the 3rd, Red Sox Batting, Ahead 2-0, Blue Jays' Justin Miller facing 1-2-3"
b3,2-0,0,---,"6,(2-2) BFBCFX",O,BOS,Johnny Damon,Justin Miller,2%,26%,Groundout: 3B-1B
b3,2-0,1,---,"3,(0-2) CCX",,BOS,Shea Hillenbrand,Justin Miller,-2%,24%,Single to RF (Line Drive)
b3,2-0,1,1--,"2,(0-1) CX",OO,BOS,Nomar Garciaparra,Justin Miller,4%,28%,Ground Ball Double Play: SS-2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 2."
"Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6","Top of the 4th, Blue Jays Batting, Behind 0-2, Red Sox' John Burkett facing 4-5-6"
t4,0-2,0,---,"4,(1-2) FBFC",O,TOR,Carlos Delgado,John Burkett,-3%,25%,Strikeout Looking
t4,0-2,1,---,"1,(0-0) X",R,TOR,Josh Phelps,John Burkett,10%,35%,Home Run (Fly Ball to CF-RF)
t4,1-2,1,---,"3,(1-1) BCX",O,TOR,Chris Woodward,John Burkett,-2%,33%,Groundout: SS-1B
