Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jon Garland, L (1-2)",4.1,7,6,5,3,6,1,8.22,23,94,56,34,7,15,3,11,7,0,30.0,,,-0.188,0.81,-0.02%,0.14,-4.0
Lorenzo Barcelo,2.2,4,2,2,1,1,0,6.75,13,38,25,16,3,6,6,5,4,0,,1.0,0.0,-0.028,0.14,-0.00%,0.02,0.3
Kevin Beirne,1.0,0,0,0,0,2,0,5.81,3,13,10,5,2,3,1,0,0,0,,0.0,0.0,0.002,0.03,0.00%,0.01,0.6
Team Totals,8.0,11,8,7,4,9,1,7.88,39,145,91,55,12,24,10,16,11,0,30.0,1.0,0.0,-0.214,0.53,-0.02%,0.09,-3.1
