Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Frank Catalanotto DH,5.0,2.0,3.0,0.0,0.0,1.0,5.0,0.311,0.377,0.495,0.872,20.0,14.0,0.133,1.21,0.184,-0.051,0%,0.01,1.0,,,2·SB
Randy Velarde 2B,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.308,0.378,0.446,0.824,16.0,11.0,-0.09,1.18,0.022,-0.112,0%,0.01,-1.0,3.0,2.0,
Alex Rodriguez SS,4.0,2.0,1.0,2.0,1.0,1.0,5.0,0.317,0.395,0.599,0.994,19.0,10.0,0.135,1.12,0.206,-0.071,0.00%,0.01,1.3,3.0,3.0,"HR,SB"
Rafael Palmeiro 1B,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.261,0.372,0.522,0.894,17.0,9.0,-0.168,1.12,0.01,-0.178,-0.00%,0.01,-1.6,4.0,1.0,
Ivan Rodriguez C,4.0,1.0,1.0,0.0,1.0,2.0,5.0,0.306,0.349,0.544,0.893,23.0,13.0,-0.013,1.0,0.044,-0.056,0%,0.01,-0.2,5.0,0.0,
Ricky Ledee RF,4.0,1.0,1.0,3.0,1.0,1.0,5.0,0.255,0.305,0.409,0.713,22.0,13.0,0.294,1.54,0.371,-0.077,0.00%,0.01,2.1,0.0,0.0,"2B,SB"
Gabe Kapler CF,5.0,1.0,1.0,1.0,0.0,2.0,5.0,0.249,0.331,0.411,0.742,12.0,9.0,0.034,0.88,0.115,-0.081,0%,0.0,0.1,4.0,0.0,2B
Mike Lamb 3B,3.0,0.0,2.0,0.0,1.0,1.0,4.0,0.311,0.358,0.384,0.742,17.0,10.0,0.032,0.67,0.044,-0.012,0%,0.01,0.4,0.0,0.0,SB
Craig Monroe LF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.25,0.348,0.6,0.948,17.0,12.0,-0.031,1.34,0.087,-0.118,0%,0.01,-0.1,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rob Bell P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Juan Moreno P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pat Mahomes P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,37.0,7.0,10.0,7.0,6.0,14.0,43.0,0.27,0.372,0.405,0.777,163.0,101.0,0.326,1.14,1.083,-0.756,0.00%,0.01,2.0,24.0,7.0,
