0,1,2
1.0,Sean Burroughs,3B
2.0,Mark Loretta,2B
3.0,Brian Giles,RF
4.0,Phil Nevin,DH
5.0,Jay Payton,CF
6.0,Terrence Long,LF
7.0,Miguel Ojeda,C
8.0,Jeff Cirillo,1B
9.0,Khalil Greene,SS
,Ismael Valdez,P
