Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Hector Carrasco, L (0-1)",3.1,2,3,1,6,4,0,2.16,19,79,38,20,6,12,3,6,1,0,46.0,,,-0.05,1.27,-0.03%,1.38,-0.3
Darren Oliver,0.1,1,0,0,0,0,0,12.0,2,4,3,2,1,0,1,1,1,0,,1.0,0.0,0.002,1.09,0.00%,1.19,0.0
Chris Bootcheck,2.0,1,2,2,2,1,0,5.06,9,41,23,11,2,10,2,4,3,0,,2.0,1.0,-0.062,0.47,-0.04%,0.52,-0.8
Greg Jones,2.1,4,3,3,1,1,1,15.0,12,44,27,15,4,8,3,7,0,0,,2.0,1.0,-0.019,0.09,-0.01%,0.09,-2.3
Team Totals,8.0,8,8,6,9,6,1,6.75,42,168,91,48,13,30,9,18,5,0,46.0,5.0,2.0,-0.129,0.75,-0.09%,0.82,-3.3
