Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
David Wells,7.1,7,4,4,2,3,0,3.05,29,109,75,46,6,23,13,11,5,0,49.0,,,0.102,1.15,0.08%,1.52,0.8
Ramiro Mendoza,0.0,1,2,2,0,0,0,13.5,2,8,5,3,1,1,0,1,0,0,,1.0,1.0,-0.19,2.19,-0.15%,2.91,-1.5
"Mariano Rivera, BS (1), L (0-1)",0.2,1,1,1,0,0,1,2.08,3,13,9,7,1,1,2,1,0,0,,2.0,2.0,-0.524,2.56,-0.42%,3.41,-1.8
Team Totals,8.0,9,7,7,2,3,1,7.88,34,130,89,56,8,25,15,13,5,0,49.0,3.0,3.0,-0.612,1.33,-0.49%,1.76,-2.5
