Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Martin Perez facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,TBR,Yandy Díaz,Martin Perez,2%,52%,Flyball: CF (Deep CF)
t1,0-0,1,---,"4,(1-2) CBCC",O,TBR,Randy Arozarena,Martin Perez,2%,54%,Strikeout Looking
t1,0-0,2,---,"4,(1-2) CBFX",,TBR,Mike Brosseau,Martin Perez,-2%,52%,Ground-rule Double (Fly Ball to Short RF Line)
t1,0-0,2,-2-,"2,(1-0) BX",O,TBR,Manuel Margot,Martin Perez,3%,55%,Flyball: LF (Deep LF Line)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Tyler Glasnow facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Christian Arroyo,Tyler Glasnow,6%,61%,Double to LF (Ground Ball)
b1,0-0,0,-2-,"5,(1-2) FBSFS",O,BOS,Alex Verdugo,Tyler Glasnow,-4%,57%,Strikeout Swinging
b1,0-0,1,-2-,"8,(3-2) SSB*BFF*BX",O,BOS,J.D. Martinez,Tyler Glasnow,-3%,54%,Groundout: SS-1B; Arroyo to 3B
b1,0-0,2,--3,"2,(0-1) CB",R,BOS,Xander Bogaerts,Tyler Glasnow,7%,61%,Wild Pitch; Arroyo Scores/No RBI
b1,1-0,2,---,"6,(3-2) CB.CBBC",O,BOS,Xander Bogaerts,Tyler Glasnow,-1%,60%,Strikeout Looking
,,,,,,,,,"1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 1."
"Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 5-6-7"
t2,0-1,0,---,"6,(3-2) FCBBBX",O,TBR,Brandon Lowe,Martin Perez,3%,62%,Groundout: 1B unassisted (Weak 1B)
t2,0-1,1,---,"6,(3-2) FBSBBX",O,TBR,Willy Adames,Martin Perez,2%,64%,Flyball: CF (Short CF)
t2,0-1,2,---,"3,(1-1) BFX",O,TBR,Francisco Mejia,Martin Perez,1%,65%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1."
"Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Ahead 1-0, Rays' Tyler Glasnow facing 5-6-7"
b2,1-0,0,---,"5,(2-2) FBSBX",O,BOS,Rafael Devers,Tyler Glasnow,-2%,63%,Groundout: 1B-P (2B-1B)
b2,1-0,1,---,"1,(0-0) X",O,BOS,Christian Vazquez,Tyler Glasnow,-2%,62%,Groundout: 3B-1B (SS-3B Hole)
b2,1-0,2,---,"5,(1-2) BCSFC",O,BOS,Marwin Gonzalez,Tyler Glasnow,-1%,60%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 1."
"Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1","Top of the 3rd, Rays Batting, Behind 0-1, Red Sox' Martin Perez facing 8-9-1"
t3,0-1,0,---,"3,(0-2) SCS",O,TBR,Kevin Padlo,Martin Perez,3%,63%,Strikeout Swinging
t3,0-1,1,---,"4,(2-1) BBCX",,TBR,Mike Zunino,Martin Perez,-3%,60%,Single to 3B (Line Drive to Deep SS-3B Hole)
t3,0-1,1,1--,"4,(3-0) BBBB",,TBR,Yandy Díaz,Martin Perez,-4%,56%,Walk; Zunino to 2B
t3,0-1,1,12-,"4,(1-2) BFSX",,TBR,Randy Arozarena,Martin Perez,-7%,50%,Single to LF (Line Drive to LF-CF); Zunino to 3B; Díaz to 2B
t3,0-1,1,123,"1,(0-0) X",O,TBR,Mike Brosseau,Martin Perez,8%,58%,Lineout: SS (Deep SS)
t3,0-1,2,123,"2,(1-0) BX",RR,TBR,Manuel Margot,Martin Perez,-18%,40%,Single to RF (Ground Ball); Zunino Scores; Díaz Scores; Arozarena to 2B
t3,2-1,2,12-,"6,(2-2) SBFBFH",,TBR,Brandon Lowe,Martin Perez,-3%,38%,Hit By Pitch; Arozarena to 3B; Margot to 2B
t3,2-1,2,123,"4,(1-2) SSBC",O,TBR,Willy Adames,Martin Perez,7%,45%,Strikeout Looking
,,,,,,,,,"2 runs, 3 hits, 0 errors, 3 LOB. Rays 2, Red Sox 1.","2 runs, 3 hits, 0 errors, 3 LOB. Rays 2, Red Sox 1.","2 runs, 3 hits, 0 errors, 3 LOB. Rays 2, Red Sox 1."
"Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1"
b3,1-2,0,---,"2,(1-0) BX",O,BOS,Hunter Renfroe,Tyler Glasnow,-3%,42%,Flyball: RF (Short RF)
b3,1-2,1,---,"5,(2-2) BBCCX",,BOS,Franchy Cordero,Tyler Glasnow,5%,47%,Double to LF (Line Drive to LF Line)
b3,1-2,1,-2-,"5,(2-2) CB*SBS",O,BOS,Christian Arroyo,Tyler Glasnow,-4%,42%,Strikeout Swinging
b3,1-2,2,-2-,"5,(2-2) C*BBFX",O,BOS,Alex Verdugo,Tyler Glasnow,-4%,38%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1."
"Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9","Top of the 4th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 7-8-9"
t4,2-1,0,---,"1,(0-0) X",,TBR,Francisco Mejia,Martin Perez,-4%,35%,Single to P (Ground Ball to Short 3B Line)
t4,2-1,0,1--,"5,(3-1) *BBSB1X",O,TBR,Kevin Padlo,Martin Perez,3%,38%,Flyball: LF (Deep LF-CF)
t4,2-1,1,1--,"1,(0-0) X",O,TBR,Mike Zunino,Martin Perez,3%,41%,Foul Popfly: 3B (3B into Foul Terr.)
t4,2-1,2,1--,"4,(1-2) TCBC",O,TBR,Yandy Díaz,Martin Perez,3%,44%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 2, Red Sox 1."
"Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5","Bottom of the 4th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 3-4-5"
b4,1-2,0,---,"3,(2-0) BBX",O,BOS,J.D. Martinez,Tyler Glasnow,-3%,41%,Flyball: RF (RF Line)
b4,1-2,1,---,"2,(0-1) CX",,BOS,Xander Bogaerts,Tyler Glasnow,3%,44%,Single to CF (Line Drive)
b4,1-2,1,1--,"6,(1-2) 1F1FFF1BS",O,BOS,Rafael Devers,Tyler Glasnow,-4%,40%,Strikeout Swinging
b4,1-2,2,1--,"5,(3-1) B*BCBB",,BOS,Christian Vazquez,Tyler Glasnow,3%,43%,Walk; Bogaerts to 2B
b4,1-2,2,12-,"2,(0-1) F>S",,BOS,Marwin Gonzalez,Tyler Glasnow,1%,44%,Bogaerts Steals 3B
b4,1-2,2,1-3,"3,(0-2) F>S.>*B",,BOS,Marwin Gonzalez,Tyler Glasnow,1%,45%,Vazquez Steals 2B
b4,1-2,2,-23,"4,(1-2) F>S.>*B.C",O,BOS,Marwin Gonzalez,Tyler Glasnow,-8%,37%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 2, Red Sox 1."
"Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4","Top of the 5th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 2-3-4"
t5,2-1,0,---,"7,(3-2) CSBBBFS",O,TBR,Randy Arozarena,Martin Perez,3%,40%,Strikeout Swinging; Arozarena out at 1B/C-1B
t5,2-1,1,---,"7,(3-2) CBFFBBX",O,TBR,Mike Brosseau,Martin Perez,2%,42%,Flyball: CF (Deep CF-RF)
t5,2-1,2,---,"6,(3-2) CBBFBC",O,TBR,Manuel Margot,Martin Perez,1%,43%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1."
"Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1","Bottom of the 5th, Red Sox Batting, Behind 1-2, Rays' Tyler Glasnow facing 8-9-1"
b5,1-2,0,---,"1,(0-0) X",O,BOS,Hunter Renfroe,Tyler Glasnow,-4%,39%,Foul Popfly: 1B
b5,1-2,1,---,"5,(2-2) BCBC*S",O,BOS,Franchy Cordero,Tyler Glasnow,-3%,37%,Strikeout Swinging; Cordero out at 1B/C-1B
b5,1-2,2,---,"8,(3-2) BFBFFFBS",O,BOS,Christian Arroyo,Tyler Glasnow,-2%,35%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 1."
"Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7","Top of the 6th, Rays Batting, Ahead 2-1, Red Sox' Martin Perez facing 5-6-7"
t6,2-1,0,---,"7,(3-2) BBBCSFB",,TBR,Brandon Lowe,Martin Perez,-4%,31%,Walk
,,,,,,,,,Austin Brice replaces Martin Perez pitching,Austin Brice replaces Martin Perez pitching,Austin Brice replaces Martin Perez pitching
t6,2-1,0,1--,"1,(0-0) .1X",O,TBR,Willy Adames,Austin Brice,-2%,30%,Single to CF (Fly Ball to Deep LF-CF); Lowe to 3B; Adames out at 2B/CF-2B-1B
t6,2-1,1,--3,"3,(1-1) FBX",O,TBR,Francisco Mejia,Austin Brice,7%,37%,Popfly: 2B (Deep 2B-1B)
,,,,,,,,,Joey Wendle pinch hits for Kevin Padlo (3B) batting 8th,Joey Wendle pinch hits for Kevin Padlo (3B) batting 8th,Joey Wendle pinch hits for Kevin Padlo (3B) batting 8th
t6,2-1,2,--3,"6,(2-2) .BBCSFX",R,TBR,Joey Wendle,Austin Brice,-11%,26%,Single to CF (Ground Ball); Lowe Scores
