Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,4.0,1.0,2.0,1.0,1.0,1.0,5.0,0.239,0.295,0.397,0.692,20.0,13.0,0.199,1.27,0.235,-0.036%,0.17%,1.8,1.2,5.0,0.0,2·2B
Alex Verdugo LF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.285,0.343,0.458,0.801,19.0,12.0,-0.144,1.28,0.0,-0.144%,-0.12%,1.81,-1.9,1.0,1.0,
J.D. Martinez DH,4.0,2.0,1.0,2.0,0.0,2.0,5.0,0.312,0.377,0.561,0.938,16.0,10.0,0.157,1.0,0.204,-0.048%,0.13%,1.42,0.9,,,"HR,SF"
Xander Bogaerts SS,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.324,0.382,0.547,0.929,19.0,9.0,0.06,0.97,0.115,-0.054%,0.05%,1.37,0.6,2.0,1.0,2B
Rafael Devers 3B,5.0,2.0,2.0,0.0,0.0,0.0,5.0,0.273,0.34,0.555,0.895,20.0,14.0,-0.033,1.11,0.058,-0.091%,-0.03%,1.57,-0.5,1.0,1.0,
Hunter Renfroe RF,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.257,0.302,0.433,0.735,23.0,12.0,0.012,1.39,0.083,-0.070%,0.01%,1.97,-0.1,1.0,0.0,
Christian Vazquez C,4.0,2.0,3.0,3.0,0.0,0.0,5.0,0.259,0.3,0.36,0.66,12.0,8.0,0.34,1.66,0.342,-0.001%,0.29%,2.34,2.7,9.0,1.0,HBP
Christian Arroyo 2B,3.0,1.0,1.0,4.0,1.0,0.0,5.0,0.275,0.339,0.422,0.761,21.0,10.0,0.339,1.47,0.407,-0.069%,0.29%,2.07,3.0,3.0,1.0,"HR,HBP"
Bobby Dalbec 1B,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.192,0.242,0.365,0.607,14.0,11.0,0.09,0.98,0.13,-0.041%,0.08%,1.38,1.5,5.0,1.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,12.0,14.0,12.0,4.0,3.0,45.0,0.368,0.444,0.632,1.076,164.0,99.0,1.02,1.24,1.574,-0.554%,0.87%,1.75,7.5,27.0,6.0,
