Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Eduardo Rodriguez,4.2,6,6,6,3,5,1,6.03,22,106,64,36,12,16,3,11,5,0,30.0,,,-0.122,1.05,-0.10%,1.49,-1.0
Matt Andriese,0.1,1,1,1,1,0,0,5.14,3,11,4,3,0,1,0,2,1,0,,3.0,3.0,-0.389,2.81,-0.33%,3.97,-3.2
"Darwinzon Hernandez, W (1-2)",1.0,1,1,1,0,2,1,3.15,4,18,12,5,1,6,0,2,0,0,,0.0,0.0,-0.088,0.89,-0.07%,1.25,-0.4
Adam Ottavino,1.0,1,0,0,0,1,0,2.77,3,15,8,3,1,4,1,1,0,0,,0.0,0.0,0.034,0.63,0.03%,0.89,0.6
Josh Taylor,1.0,0,0,0,0,1,0,3.98,3,13,8,5,0,3,1,1,1,0,,0.0,0.0,0.028,0.35,0.02%,0.49,0.6
Matt Barnes,1.0,1,0,0,0,0,0,2.63,4,10,9,5,2,2,1,3,1,0,,0.0,0.0,0.018,0.47,0.01%,0.66,0.6
Team Totals,9.0,10,8,8,4,9,2,8.0,39,173,105,57,16,32,6,20,8,0,30.0,3.0,3.0,-0.519,1.02,-0.44%,1.45,-2.9
