Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Toronto Blue Jays,1,2,0,0,0,2,0,0,0,5,16,2
via Sports Logos.net About logos,Boston Red Sox,0,0,1,0,0,3,0,1,1,6,8,2
WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2),WP: Garrett Whitlock (2-1) • LP: Rafael Dolis (1-2)
Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs,Winning Run scored with 0 outs
