0,1,2
1.0,Mookie Betts,RF
2.0,Andrew Benintendi,LF
3.0,Xander Bogaerts,SS
4.0,Mitch Moreland,1B
5.0,Hanley Ramirez,DH
6.0,Jackie Bradley Jr.,CF
7.0,Christian Vazquez,C
8.0,Tzu-Wei Lin,2B
9.0,Deven Marrero,3B
,David Price,P
