Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Dozier 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.249,0.335,0.438,0.773,19.0,12.0,0.04,0.66,0.076,-0.036%,0.03%,0.96,0.5,4.0,3.0,2B
Robbie Grossman LF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.25,0.383,0.39,0.773,21.0,15.0,0.001,0.92,0.061,-0.061%,0.00%,1.34,-0.1,3.0,0.0,2B
Joe Mauer 1B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.29,0.358,0.405,0.763,17.0,12.0,0.093,1.04,0.101,-0.008%,0.08%,1.52,0.8,9.0,2.0,
Miguel Sano DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.27,0.37,0.539,0.909,22.0,13.0,-0.139,1.31,0.0,-0.139%,-0.12%,1.92,-1.4,,,
Eduardo Escobar 3B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.275,0.323,0.455,0.778,26.0,18.0,-0.083,1.11,0.025,-0.107%,-0.07%,1.62,-0.6,0.0,1.0,
Jorge Polanco SS,4.0,0.0,1.0,2.0,0.0,2.0,4.0,0.247,0.294,0.352,0.647,14.0,11.0,0.096,1.2,0.177,-0.081%,0.08%,1.75,1.1,0.0,3.0,2B
Max Kepler RF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.245,0.31,0.414,0.724,18.0,12.0,-0.083,0.75,0.0,-0.083%,-0.07%,1.1,-1.1,2.0,0.0,
Chris Gimenez C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.207,0.33,0.413,0.743,10.0,6.0,-0.067,0.86,0.0,-0.067%,-0.06%,1.25,-0.7,4.0,0.0,
Byron Buxton CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.196,0.268,0.286,0.554,15.0,11.0,-0.046,0.59,0.0,-0.046%,-0.04%,0.86,-0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kyle Gibson P,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
Buddy Boshers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Phil Hughes P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,34.0,3.0,7.0,3.0,0.0,9.0,34.0,0.206,0.206,0.294,0.5,162.0,110.0,-0.188,0.95,0.44,-0.628%,-0.17%,1.39,-2.0,24.0,11.0,
