Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kyle Gibson, L (4-6)",5.2,6,5,3,1,2,2,6.11,23,88,53,34,3,16,12,8,3,0,42.0,,,-0.287,1.14,-0.25%,1.66,-1.8
Buddy Boshers,0.2,3,1,1,1,0,0,2.79,6,24,13,9,1,3,1,4,1,0,,0.0,0.0,-0.057,0.39,-0.05%,0.56,-1.3
Phil Hughes,1.2,1,0,0,0,2,0,5.55,6,25,19,12,3,4,1,3,1,0,,2.0,0.0,0.032,0.24,0.03%,0.36,1.5
Team Totals,8.0,10,6,4,2,4,2,4.5,35,137,85,55,7,23,14,15,5,0,42.0,2.0,0.0,-0.312,0.86,-0.27%,1.25,-1.6
