Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ian Kinsler 2B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.216,0.279,0.392,0.671,13.0,9.0,0.064,0.94,0.106,-0.042%,0.02%,0.45,0.9,1.0,3.0,HR
Mike Trout DH,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.323,0.458,0.645,1.103,16.0,9.0,0.009,0.92,0.073,-0.064%,0.00%,0.44,-0.1,,,
Justin Upton LF,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.248,0.338,0.455,0.793,27.0,16.0,-0.052,1.1,0.049,-0.101%,-0.01%,0.52,-0.3,2.0,0.0,
Albert Pujols 1B,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.247,0.284,0.405,0.69,19.0,12.0,0.072,1.41,0.118,-0.046%,0.02%,0.67,0.0,5.0,1.0,
Chris Young PR-CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.262,0.38,0.642,,,,,,,,,,0.0,0.0,
Luis Valbuena 3B-1B,5.0,0.0,1.0,1.0,0.0,2.0,5.0,0.216,0.261,0.367,0.628,21.0,12.0,-0.039,1.9,0.122,-0.162%,-0.01%,0.9,0.1,1.0,2.0,2B
Andrelton Simmons SS,5.0,1.0,3.0,1.0,0.0,0.0,5.0,0.314,0.376,0.426,0.803,25.0,14.0,0.249,1.16,0.287,-0.038%,0.07%,0.55,1.2,2.0,0.0,2B
Kole Calhoun RF,5.0,1.0,2.0,0.0,0.0,2.0,5.0,0.169,0.219,0.234,0.452,17.0,12.0,-0.102,0.97,0.057,-0.158%,-0.03%,0.46,-0.4,1.0,0.0,
Martin Maldonado C,4.0,1.0,1.0,3.0,1.0,2.0,5.0,0.243,0.301,0.357,0.658,27.0,17.0,-0.039,1.35,0.119,-0.158%,-0.01%,0.64,0.9,6.0,0.0,HR
Michael Hermosillo CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.111,0.179,0.167,0.346,9.0,7.0,-0.048,0.62,0.0,-0.048%,-0.01%,0.29,-0.9,6.0,0.0,
David Fletcher PH-3B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.304,0.36,0.391,0.751,5.0,3.0,-0.039,1.48,0.0,-0.039%,-0.01%,0.7,-0.2,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Heaney P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Hansel Robles P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cam Bedrosian P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Justin Anderson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Alvarez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jake Jewell P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Parker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,6.0,11.0,6.0,4.0,11.0,44.0,0.275,0.341,0.475,0.816,179.0,111.0,0.075,1.18,0.931,-0.856%,0.02%,0.56,1.2,24.0,8.0,
