Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"6,(2-2) BBCTFX",,TOR,Lourdes Gurriel Jr.,Eduardo Rodriguez,-4%,47%,Single to CF (Line Drive to Short CF)
t1,0-0,0,1--,"5,(1-2) FBFFC",O,TOR,Yangervis Solarte,Eduardo Rodriguez,3%,50%,Strikeout Looking
t1,0-0,1,1--,"6,(3-2) CBBBSS",O,TOR,Teoscar Hernandez,Eduardo Rodriguez,3%,53%,Strikeout Swinging
t1,0-0,2,1--,"2,(1-0) *BX",O,TOR,Justin Smoak,Eduardo Rodriguez,2%,55%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Sam Gaviglio facing 1-2-3"
b1,0-0,0,---,"5,(2-2) BCBFX",,BOS,Mookie Betts,Sam Gaviglio,3%,58%,Single to LF (Line Drive to Deep LF-CF)
b1,0-0,0,1--,"1,(0-0) X",OO,BOS,Brock Holt,Sam Gaviglio,-7%,51%,Ground Ball Double Play: SS-2B-1B (SS-2B)
b1,0-0,2,---,"6,(3-2) CBSBBX",O,BOS,J.D. Martinez,Sam Gaviglio,-1%,50%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
