Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Lourdes Gurriel Jr. 2B-SS,5.0,0.0,3.0,1.0,0.0,2.0,5.0,0.27,0.289,0.405,0.695,19.0,13.0,0.236,1.24,0.265,-0.028%,0.00%,0.02,1.4,3.0,4.0,
Yangervis Solarte 3B-1B,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.244,0.301,0.428,0.729,21.0,15.0,-0.196,1.64,0.0,-0.196%,-0.00%,0.03,-1.5,2.0,2.0,
Teoscar Hernandez LF,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.256,0.306,0.502,0.807,30.0,17.0,-0.11,1.37,0.017,-0.127%,-0.00%,0.03,-0.9,2.0,1.0,
Justin Smoak 1B,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.245,0.365,0.483,0.849,20.0,11.0,-0.1,1.27,0.032,-0.131%,-0.00%,0.03,-0.9,7.0,0.0,
Devon Travis PR-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.295,0.392,0.687,,,,,,,,,,0.0,0.0,
Kendrys Morales DH,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.249,0.321,0.442,0.763,17.0,9.0,0.106,0.92,0.12,-0.014%,0.00%,0.02,0.8,,,
Curtis Granderson PR-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.234,0.344,0.428,0.772,2.0,2.0,-0.067,2.36,0.0,-0.067%,-0.00%,0.05,-0.2,,,
Kevin Pillar CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.247,0.279,0.407,0.686,5.0,3.0,-0.035,1.5,0.0,-0.035%,0%,0.03,-0.4,1.0,1.0,
Dwight Smith Jr. RF,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.314,0.39,0.629,1.019,12.0,6.0,0.183,1.65,0.216,-0.033%,0.00%,0.04,1.1,2.0,0.0,2B
Randal Grichuk RF-CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.2,0.265,0.421,0.686,10.0,8.0,-0.184,1.64,0.0,-0.184%,-0.00%,0.03,-1.4,2.0,0.0,
Aledmys Díaz SS-3B,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.239,0.276,0.394,0.67,12.0,10.0,-0.068,1.37,0.004,-0.072%,-0.00%,0.03,-0.8,0.0,1.0,
Luke Maile C,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.23,0.321,0.363,0.683,18.0,9.0,-0.059,1.38,0.018,-0.077%,-0.00%,0.03,-0.5,9.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Sam Gaviglio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tim Mayza P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Luis Santos P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Biagini P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Clippard P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Rowley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,2.0,7.0,2.0,5.0,12.0,41.0,0.194,0.293,0.222,0.515,166.0,103.0,-0.294,1.41,0.672,-0.964%,-0.00%,0.03,-3.3,28.0,9.0,
