Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Eduardo Rodriguez,6.0,9,5,5,1,10,0,4.89,28,106,73,42,17,14,7,9,7,0,43.0,,,-0.008,1.02,-0.01%,1.08,-0.3
"Matt Barnes, BS (3)",0.2,1,0,0,0,1,0,1.5,3,16,8,4,3,1,1,1,1,0,,3.0,3.0,-0.131,3.11,-0.08%,3.29,-0.9
Marcus Walden,2.1,0,0,0,0,4,0,1.46,7,30,21,12,5,4,1,2,0,0,,1.0,0.0,0.334,1.76,0.21%,1.86,1.5
Heath Hembree,0.2,1,0,0,1,0,0,3.5,4,18,9,7,1,1,0,3,1,0,,0.0,0.0,0.031,2.98,0.02%,3.15,0.1
"Brandon Workman, W (3-1)",0.1,0,0,0,0,1,0,2.33,1,5,3,0,2,1,0,0,0,0,,2.0,0.0,0.123,4.56,0.08%,4.83,0.5
Team Totals,10.0,11,5,5,2,16,0,4.5,43,175,114,65,28,21,9,15,9,0,43.0,6.0,3.0,0.349,1.54,0.22%,1.63,0.9
