0,1,2,0,1,2
1.0,Charlie Blackmon,RF,1.0,Andrew Benintendi,LF
2.0,Trevor Story,SS,2.0,Mookie Betts,RF
3.0,Nolan Arenado,3B,3.0,J.D. Martinez,DH
4.0,Mark Reynolds,1B,4.0,Mitch Moreland,1B
5.0,Raimel Tapia,LF,5.0,Xander Bogaerts,SS
6.0,Ian Desmond,DH,6.0,Rafael Devers,3B
7.0,David Dahl,CF,7.0,Michael Chavis,2B
8.0,Ryan McMahon,2B,8.0,Jackie Bradley Jr.,CF
9.0,Tony Wolters,C,9.0,Christian Vazquez,C
,German Marquez,P,,Eduardo Rodriguez,P
