Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Brian Johnson, L (1-2)",3.2,6,3,3,2,4,0,6.58,18,67,42,19,10,13,7,5,2,0,39.0,,,-0.122,0.87,-0.02%,0.28,-1.0
Marcus Walden,1.1,1,0,0,0,1,0,3.27,5,14,10,6,1,3,4,0,0,0,,1.0,0.0,0.095,1.03,0.02%,0.33,0.9
Josh Taylor,1.0,0,0,0,0,2,0,2.92,3,11,8,5,2,1,1,0,0,0,,0.0,0.0,0.063,0.79,0.01%,0.25,0.6
Ryan Brasier,1.0,0,0,0,0,1,0,4.25,3,16,14,10,3,1,1,1,1,0,,0.0,0.0,0.065,0.81,0.01%,0.26,0.6
Darwinzon Hernandez,1.0,0,0,0,0,1,0,3.8,3,15,9,4,2,3,1,1,0,0,,0.0,0.0,0.062,0.78,0.01%,0.26,0.6
Matt Barnes,1.0,0,0,0,1,2,0,4.5,5,27,16,9,3,4,0,2,0,0,,0.0,0.0,0.048,0.8,0.01%,0.26,0.6
Team Totals,9.0,7,3,3,3,11,0,3.0,37,150,99,53,21,25,14,9,3,0,39.0,1.0,0.0,0.211,0.86,0.04%,0.28,2.3
