Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Aaron Nola, W (12-3)",7.0,4,2,2,1,7,1,3.51,25,104,71,42,13,16,8,9,5,0,67.0,,,0.328,1.31,0.19%,1.26,2.1
"Jose Alvarez, H (9)",0.1,1,0,0,0,0,0,3.06,2,5,5,4,0,1,1,1,0,0,,0.0,0.0,-0.003,2.23,-0.00%,2.15,-0.0
"Mike Morin, H (4)",0.2,0,0,0,0,1,0,3.19,2,5,4,2,1,1,0,1,1,0,,1.0,0.0,0.158,2.92,0.09%,2.81,0.6
"Hector Neris, S (22)",1.0,1,0,0,0,0,0,3.25,3,8,7,5,1,1,1,2,2,0,,0.0,0.0,0.229,4.28,0.13%,4.11,0.6
Team Totals,9.0,6,2,2,1,8,1,2.0,32,122,87,53,15,19,10,13,8,0,67.0,1.0,0.0,0.712,1.73,0.41%,1.67,3.3
