Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BCBSBB",,PHI,Rhys Hoskins,Brian Johnson,3%,53%,Walk
t1,0-0,0,1--,"2,(0-1) CX",O,PHI,J.T. Realmuto,Brian Johnson,-3%,50%,Popfly: 2B (Deep 2B)
t1,0-0,1,1--,"4,(1-2) FBSX",,PHI,Bryce Harper,Brian Johnson,8%,58%,Double to LF (Line Drive to Short LF Line); Hoskins to 3B
t1,0-0,1,-23,"4,(2-1) *BC*BX",RR,PHI,Jean Segura,Brian Johnson,11%,69%,Double to CF (Line Drive to Deep LF-CF); Hoskins Scores; Harper Scores
t1,2-0,1,-2-,"4,(1-2) SSBX",O,PHI,Corey Dickerson,Brian Johnson,-2%,66%,Groundout: SS-1B; Segura to 3B
t1,2-0,2,--3,"6,(3-2) FFB*B*BX",R,PHI,Scott Kingery,Brian Johnson,7%,73%,Single to LF (Ground Ball thru SS-3B Hole); Segura Scores
t1,3-0,2,1--,"2,(0-1) SX",,PHI,Cesar Hernandez,Brian Johnson,1%,74%,Single to LF (Ground Ball thru SS-2B); Kingery to 2B
t1,3-0,2,12-,"2,(0-1) CX",O,PHI,Adam Haseley,Brian Johnson,-3%,71%,Flyball: CF (Deep CF)
,,,,,,,,,"3 runs, 4 hits, 0 errors, 2 LOB. Phillies 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 2 LOB. Phillies 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 2 LOB. Phillies 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Phillies' Aaron Nola facing 1-2-3"
b1,0-3,0,---,"7,(2-2) BCFFBFS",O,BOS,Mookie Betts,Aaron Nola,2%,73%,Strikeout Swinging
b1,0-3,1,---,"1,(0-0) X",O,BOS,Rafael Devers,Aaron Nola,2%,75%,Groundout: 2B-1B
b1,0-3,2,---,"5,(2-2) CBBFX",O,BOS,Xander Bogaerts,Aaron Nola,1%,76%,Groundout: 3B-1B (Weak 3B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Phillies 3, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 3, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 3, Red Sox 0."
