Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.284,0.39,0.502,0.892,15.0,12.0,-0.027,1.79,0.1,-0.127%,-0.01%,0.58,-0.2,1.0,0.0,SB
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.329,0.377,0.592,0.969,14.0,10.0,-0.175,1.4,0.0,-0.175%,-0.03%,0.45,-1.1,0.0,2.0,
Xander Bogaerts SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.308,0.383,0.561,0.944,16.0,11.0,0.14,1.82,0.243,-0.103%,0.03%,0.59,-0.1,2.0,2.0,2B
J.D. Martinez DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.308,0.383,0.558,0.941,19.0,11.0,-0.285,2.01,0.036,-0.321%,-0.06%,0.65,-0.8,,,
Chris Owings PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.19,0.218,0.408,,,,,,,,,,,,
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.283,0.358,0.464,0.822,14.0,9.0,-0.334,2.21,0.0,-0.334%,-0.07%,0.71,-1.4,0.0,0.0,
Christian Vazquez C,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.282,0.32,0.484,0.804,14.0,12.0,-0.006,1.32,0.085,-0.091%,-0.00%,0.43,-0.1,9.0,1.0,"2B,GDP"
Mitch Moreland 1B,3.0,1.0,1.0,0.0,0.0,2.0,3.0,0.244,0.32,0.512,0.833,15.0,10.0,-0.049,1.21,0.039,-0.088%,-0.01%,0.39,-0.2,9.0,1.0,
Brock Holt 2B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.319,0.392,0.444,0.836,7.0,4.0,-0.083,1.66,0.0,-0.083%,-0.02%,0.54,-0.7,2.0,4.0,
Sam Travis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263,0.321,0.485,0.806,2.0,2.0,-0.068,2.52,0.0,-0.068%,-0.01%,0.81,-0.3,,,
Marco Hernandez 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.35,0.468,0.818,,,,,,,,,,0.0,0.0,
Jackie Bradley Jr. CF,3.0,1.0,2.0,2.0,0.0,0.0,3.0,0.224,0.317,0.406,0.723,6.0,6.0,0.176,1.71,0.232,-0.056%,0.03%,0.55,1.6,4.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,2.0,6.0,2.0,1.0,8.0,32.0,0.194,0.219,0.355,0.574,122.0,87.0,-0.711,1.73,0.735,-1.446%,-0.14%,0.56,-3.3,27.0,11.0,
