Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.267,0.388,0.463,0.852,12.0,7.0,0.001,0.6,0.039,-0.039%,0.00%,0.63,0.3,2.0,0.0,
Andrew Benintendi LF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.275,0.359,0.432,0.791,19.0,11.0,0.043,0.69,0.07,-0.027%,0.03%,0.72,0.3,2.0,0.0,
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.294,0.385,0.526,0.91,21.0,14.0,-0.077,0.98,0.0,-0.077%,-0.05%,1.03,-1.2,0.0,4.0,
J.D. Martinez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.288,0.365,0.526,0.89,23.0,15.0,-0.118,1.02,0.0,-0.118%,-0.07%,1.06,-1.5,,,
Brock Holt 3B,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31,0.374,0.402,0.776,5.0,2.0,0.028,0.73,0.028,0.000%,0.02%,0.76,0.3,0.0,0.0,
Eduardo Nunez 3B,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.234,0.254,0.321,0.575,13.0,7.0,-0.04,0.59,0.006,-0.047%,-0.03%,0.61,0.0,1.0,1.0,2B
Christian Vazquez C,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.292,0.332,0.488,0.82,15.0,11.0,-0.004,0.72,0.038,-0.042%,-0.00%,0.75,-0.5,6.0,1.0,
Jackie Bradley Jr. CF,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.216,0.314,0.377,0.691,9.0,6.0,-0.044,0.73,0.02,-0.064%,-0.03%,0.76,0.5,2.0,0.0,HBP
Michael Chavis 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.259,0.333,0.446,0.78,19.0,12.0,-0.106,0.98,0.0,-0.106%,-0.07%,1.03,-1.4,11.0,0.0,
Marco Hernandez 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.214,0.241,0.429,0.67,9.0,6.0,-0.065,0.6,0.0,-0.065%,-0.04%,0.62,-1.0,3.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Josh A. Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,1.0,7.0,0.0,1.0,10.0,36.0,0.206,0.25,0.235,0.485,145.0,91.0,-0.382,0.77,0.201,-0.585%,-0.24%,0.8,-4.3,27.0,11.0,
