Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.349,0.426,0.74,1.166,21.0,13.0,-0.206,1.52,0.0,-0.206%,-0.15%,1.84,-1.2,6.0,0.0,
Andrew Benintendi CF,5.0,1.0,3.0,1.0,0.0,0.0,5.0,0.266,0.35,0.442,0.792,14.0,9.0,0.106,1.09,0.197,-0.090%,0.08%,1.32,1.0,2.0,0.0,"HR,2B"
Hanley Ramirez DH,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.282,0.343,0.45,0.793,19.0,11.0,-0.146,1.31,0.019,-0.165%,-0.11%,1.58,-1.0,,,
J.D. Martinez LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.344,0.393,0.631,1.024,15.0,10.0,0.019,1.04,0.084,-0.065%,0.01%,1.25,0.3,4.0,0.0,
Xander Bogaerts SS,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.308,0.342,0.533,0.875,18.0,13.0,-0.024,1.34,0.078,-0.102%,-0.02%,1.62,-0.2,2.0,3.0,
Mitch Moreland 1B,3.0,0.0,2.0,1.0,1.0,0.0,4.0,0.33,0.404,0.626,1.03,18.0,9.0,0.1,1.13,0.144,-0.043%,0.07%,1.36,0.9,5.0,0.0,2·2B
Eduardo Nunez 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.233,0.257,0.356,0.613,9.0,8.0,-0.164,1.44,0.0,-0.164%,-0.12%,1.73,-1.4,3.0,1.0,
Rafael Devers 3B,4.0,1.0,0.0,0.0,0.0,2.0,4.0,0.25,0.291,0.431,0.722,19.0,15.0,-0.074,1.31,0.049,-0.123%,-0.05%,1.58,-0.6,0.0,3.0,
Christian Vazquez C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.174,0.224,0.211,0.435,8.0,4.0,-0.112,1.4,0.0,-0.112%,-0.08%,1.69,-0.8,5.0,0.0,
Brock Holt PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.328,0.379,0.508,0.887,2.0,1.0,0.13,1.93,0.13,0.000%,0.10%,2.33,1.1,,,2B
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bobby Poyner P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,3.0,10.0,3.0,1.0,6.0,39.0,0.263,0.282,0.447,0.729,143.0,93.0,-0.371,1.3,0.701,-1.070%,-0.27%,1.57,-1.8,27.0,7.0,
