Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Daniel Mengden, W (3-4)",6,8,2,1,0,3,1,3.75,26,95,62,41,9,12,9,14,8,0,53.0,,,0.158,1.16,0.08%,0.94,1.2
"Lou Trivino, H (3)",2,1,0,0,1,2,0,0.64,8,30,18,8,5,5,2,3,1,0,,0.0,0.0,0.166,1.23,0.08%,0.99,1.1
"Blake Treinen, S (8)",1,1,1,1,0,1,0,1.33,5,18,13,9,2,2,2,2,1,0,,0.0,0.0,0.045,2.14,0.02%,1.73,-0.5
Team Totals,9,10,3,2,1,6,1,2.0,39,143,93,58,16,19,13,19,10,0,53.0,0.0,0.0,0.369,1.3,0.18%,1.05,1.8
