Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,OAK,Marcus Semien,Eduardo Rodriguez,4%,54%,Single to CF (Line Drive to LF-CF)
t1,0-0,0,1--,"1,(0-0) X",,OAK,Chad Pinder,Eduardo Rodriguez,5%,59%,Single to RF (Ground Ball); Semien to 2B
t1,0-0,0,12-,"3,(1-1) CBX",O,OAK,Jed Lowrie,Eduardo Rodriguez,-5%,54%,Flyball: LF (Deep LF-CF)
t1,0-0,1,12-,"4,(1-2) SBSS",O,OAK,Khris Davis,Eduardo Rodriguez,-4%,49%,Strikeout Swinging
t1,0-0,2,12-,"4,(1-2) FBFX",RR,OAK,Matt Chapman,Eduardo Rodriguez,18%,67%,Double to RF (Line Drive to Deep CF-RF); Semien Scores; Pinder Scores; Chapman to 3B/Adv on E4
t1,2-0,2,--3,"7,(3-2) BBBCFFX",O,OAK,Matt Olson,Eduardo Rodriguez,-3%,64%,Lineout: RF (Deep RF)
,,,,,,,,,"2 runs, 3 hits, 1 error, 1 LOB. Athletics 2, Red Sox 0.","2 runs, 3 hits, 1 error, 1 LOB. Athletics 2, Red Sox 0.","2 runs, 3 hits, 1 error, 1 LOB. Athletics 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Athletics' Daniel Mengden facing 1-2-3"
b1,0-2,0,---,"3,(2-0) BBX",O,BOS,Mookie Betts,Daniel Mengden,2%,67%,Lineout: CF (Deep CF)
b1,0-2,1,---,"4,(1-2) SBFX",,BOS,Andrew Benintendi,Daniel Mengden,-3%,64%,Single to CF (Ground Ball thru SS-2B)
b1,0-2,1,1--,"2,(1-0) B1X",O,BOS,Hanley Ramirez,Daniel Mengden,3%,67%,Popfly: 2B (Short CF-RF)
b1,0-2,2,1--,"1,(0-0) 1X",,BOS,J.D. Martinez,Daniel Mengden,-2%,65%,Single to LF (Line Drive to LF-CF); Benintendi to 2B
b1,0-2,2,12-,"3,(1-1) BCX",O,BOS,Xander Bogaerts,Daniel Mengden,4%,69%,Single to 3B (Ground Ball to Weak 3B); Benintendi out at Hm/3B-C-SS; Martinez to 2B
,,,,,,,,,"0 runs, 3 hits, 0 errors, 2 LOB. Athletics 2, Red Sox 0.","0 runs, 3 hits, 0 errors, 2 LOB. Athletics 2, Red Sox 0.","0 runs, 3 hits, 0 errors, 2 LOB. Athletics 2, Red Sox 0."
"Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9","Top of the 2nd, Athletics Batting, Ahead 2-0, Red Sox' Eduardo Rodriguez facing 7-8-9"
t2,2-0,0,---,"7,(3-2) FBFBBFX",O,OAK,Mark Canha,Eduardo Rodriguez,-2%,68%,Flyball: RF (CF-RF)
t2,2-0,1,---,"3,(0-2) CSX",R,OAK,Stephen Piscotty,Eduardo Rodriguez,8%,76%,Home Run (Fly Ball to Deep LF)
t2,3-0,1,---,"4,(2-1) BBCX",,OAK,Jonathan Lucroy,Eduardo Rodriguez,2%,77%,Single to CF (Fly Ball to Short CF)
t2,3-0,1,1--,"6,(2-2) BBSTFX",O,OAK,Marcus Semien,Eduardo Rodriguez,-2%,76%,Flyball: RF (Short CF-RF)
t2,3-0,2,1--,"8,(3-2) SBFBFFB>S",O,OAK,Chad Pinder,Eduardo Rodriguez,-2%,74%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Athletics 3, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Athletics 3, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Athletics 3, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Athletics' Daniel Mengden facing 6-7-8"
b2,0-3,0,---,"4,(0-2) CFFX",,BOS,Mitch Moreland,Daniel Mengden,-6%,68%,Double to RF (Line Drive to RF Line)
b2,0-3,0,-2-,"1,(0-0) X",O,BOS,Eduardo Nunez,Daniel Mengden,4%,73%,Foul Popfly: 1B (1B into Foul Terr.)
b2,0-3,1,-2-,"5,(2-2) CBBFS",O,BOS,Rafael Devers,Daniel Mengden,3%,76%,Strikeout Swinging
b2,0-3,2,-2-,"2,(1-0) BX",O,BOS,Christian Vazquez,Daniel Mengden,3%,79%,Groundout: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Athletics 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Athletics 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Athletics 3, Red Sox 0."
"Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5","Top of the 3rd, Athletics Batting, Ahead 3-0, Red Sox' Eduardo Rodriguez facing 3-4-5"
t3,3-0,0,---,"1,(0-0) X",,OAK,Jed Lowrie,Eduardo Rodriguez,2%,81%,Single to LF (Line Drive to LF-CF)
t3,3-0,0,1--,"7,(3-2) SBBFFBC",O,OAK,Khris Davis,Eduardo Rodriguez,-2%,79%,Strikeout Looking
t3,3-0,1,1--,"3,(2-0) BBX",OO,OAK,Matt Chapman,Eduardo Rodriguez,-3%,76%,Ground Ball Double Play: SS-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Athletics 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Athletics 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Athletics 3, Red Sox 0."
