Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,1.0,0.0,0.0,3.0,0.0,6.0,0.261,0.345,0.453,0.798,29.0,14.0,0.027,0.83,0.087,-0.060%,0.02%,1.05,0.3,2.0,0.0,
Dustin Pedroia 2B,4.0,3.0,2.0,1.0,0.0,0.0,5.0,0.291,0.363,0.374,0.737,11.0,8.0,-0.021,1.25,0.067,-0.088%,-0.02%,1.58,0.4,1.0,2.0,SF
Deven Marrero 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.198,0.305,0.503,,,,,,,,,,0.0,0.0,
Xander Bogaerts SS,5.0,2.0,3.0,1.0,0.0,1.0,5.0,0.332,0.385,0.462,0.847,19.0,14.0,0.144,1.21,0.195,-0.051%,0.11%,1.53,2.0,1.0,4.0,2·2B
Mitch Moreland 1B,3.0,2.0,2.0,3.0,2.0,1.0,5.0,0.281,0.382,0.492,0.874,16.0,11.0,0.287,1.26,0.311,-0.024%,0.22%,1.59,3.2,10.0,0.0,"2B,2·IW"
Andrew Benintendi LF,4.0,1.0,1.0,3.0,0.0,1.0,5.0,0.266,0.333,0.413,0.746,16.0,11.0,-0.057,1.12,0.019,-0.076%,-0.04%,1.41,-0.1,0.0,0.0,SF
Hanley Ramirez DH,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.243,0.343,0.405,0.748,17.0,11.0,-0.088,0.72,0.013,-0.101%,-0.07%,0.91,-1.9,,,
Jackie Bradley Jr. CF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.232,0.328,0.437,0.765,23.0,15.0,-0.066,0.68,0.005,-0.072%,-0.05%,0.86,0.1,4.0,0.0,IW
Josh Rutledge 3B,2.0,1.0,2.0,2.0,3.0,0.0,5.0,0.27,0.357,0.324,0.681,28.0,13.0,0.143,0.63,0.143,0.000%,0.11%,0.79,2.9,0.0,3.0,SB
Sandy Leon C,4.0,1.0,1.0,1.0,0.0,3.0,5.0,0.222,0.27,0.359,0.629,32.0,24.0,0.016,0.89,0.093,-0.077%,0.01%,1.12,-0.4,9.0,0.0,SF
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,11.0,13.0,11.0,9.0,8.0,46.0,0.382,0.478,0.471,0.949,191.0,121.0,0.385,0.95,0.933,-0.549%,0.29%,1.2,6.6,27.0,9.0,
