Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,TOR,Cavan Biggio,Nathan Eovaldi,2%,52%,Flyball: RF (Deep CF-RF)
t1,0-0,1,---,"5,(2-2) BBFF*S",O,TOR,Bo Bichette,Nathan Eovaldi,2%,54%,Strikeout Swinging; Bichette out at 1B/C-1B
t1,0-0,2,---,"6,(3-2) BBBCFS",O,TOR,Travis Shaw,Nathan Eovaldi,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Matt Shoemaker facing 1-2-3"
b1,0-0,0,---,"5,(2-2) FBFBS",O,BOS,Alex Verdugo,Matt Shoemaker,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"3,(0-2) SSX",O,BOS,Rafael Devers,Matt Shoemaker,-2%,51%,Groundout: 2B-1B (2B-1B)
b1,0-0,2,---,"1,(0-0) X",O,BOS,J.D. Martinez,Matt Shoemaker,-1%,50%,Flyball: RF (Deep RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Blue Jays Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 4-5-6"
t2,0-0,0,---,"5,(1-2) CSFBS",O,TOR,Teoscar Hernandez,Nathan Eovaldi,2%,52%,Strikeout Swinging
t2,0-0,1,---,"3,(1-1) SBX",,TOR,Lourdes Gurriel Jr.,Nathan Eovaldi,-4%,48%,Single to RF (Line Drive to CF-RF); Gurriel to 2B/Adv on E9
t2,0-0,1,-2-,"2,(1-0) BX",O,TOR,Vladimir Guerrero Jr.,Nathan Eovaldi,4%,52%,Groundout: SS-1B
t2,0-0,2,-2-,"3,(0-2) SFS",O,TOR,Randal Grichuk,Nathan Eovaldi,3%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 1 error, 1 LOB. Blue Jays 0, Red Sox 0."
